GameID,Timestamp,Player,Faction,Turn Order,Game Score,Tournament Score,Map,Clearing Distribution,Deck,Undrafted Faction,Turn Timing,Dom/Coal,Season
DbInput!42140,2025-06-19 16:37:28.711004+00:00,nikkan+7933,Lord of the Hundreds,2,20,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42131,2025-06-19 02:45:35.656823+00:00,awawpogi+9425,Woodland Alliance,4,12,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42131,2025-06-19 02:45:35.656823+00:00,Gregoola+1424,Keepers in Iron,3,23,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42131,2025-06-19 02:45:35.656823+00:00,Hayjay+3964,Eyrie Dynasties,2,31,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42131,2025-06-19 02:45:35.656823+00:00,pookypossum+9865,Lizard Cult,1,18,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42129,2025-06-19 00:20:30.771429+00:00,FireFox+7079,Eyrie Dynasties,4,23,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42129,2025-06-19 00:20:30.771429+00:00,DomDaBomb+4124,Underground Duchy,3,23,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42129,2025-06-19 00:20:30.771429+00:00,magic2345+3961,Riverfolk Company,2,22,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42129,2025-06-19 00:20:30.771429+00:00,sleepless+5699,Vagabond (Ronin),1,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42124,2025-06-18 21:36:26.792526+00:00,DomDaBomb+4124,Eyrie Dynasties,4,22,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42124,2025-06-18 21:36:26.792526+00:00,Doordecat+1475,Lord of the Hundreds,3,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42124,2025-06-18 21:36:26.792526+00:00,Glecko+4718,Vagabond (Vagrant),2,,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,Coalition,M02
DbInput!42124,2025-06-18 21:36:26.792526+00:00,Slaith+9093,Corvid Conspiracy,1,16,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42118,2025-06-18 06:27:46.242243+00:00,Mikke+3484,Vagabond (Tinker),4,30,1,Lake,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!42118,2025-06-18 06:27:46.242243+00:00,MarquiseDeGyatt+202,Lord of the Hundreds,3,26,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!42118,2025-06-18 06:27:46.242243+00:00,MASTRVBOI+1723,Riverfolk Company,2,25,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!42118,2025-06-18 06:27:46.242243+00:00,BinBad+6034,Marquise de Cat,1,22,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!42117,2025-06-18 03:47:48.093004+00:00,griffonoak+500,Eyrie Dynasties,4,12,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42117,2025-06-18 03:47:48.093004+00:00,Clockworked+3074,Lord of the Hundreds,3,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42117,2025-06-18 03:47:48.093004+00:00,lumpyprol+3206,Riverfolk Company,2,22,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42117,2025-06-18 03:47:48.093004+00:00,SlickAngel+9821,Keepers in Iron,1,20,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42114,2025-06-18 01:30:02.642971+00:00,Jasiuńcio+3892,Underground Duchy,4,23,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42114,2025-06-18 01:30:02.642971+00:00,Mouseman+7870,Lord of the Hundreds,3,26,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42114,2025-06-18 01:30:02.642971+00:00,NadtyLite+7330,Lizard Cult,2,31,1,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42114,2025-06-18 01:30:02.642971+00:00,Antiproject+7236,Vagabond (Thief),1,29,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42111,2025-06-18 01:05:27.975633+00:00,Gregoola+1424,Lord of the Hundreds,4,26,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42111,2025-06-18 01:05:27.975633+00:00,HobGungan+2914,Keepers in Iron,3,31,1,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42111,2025-06-18 01:05:27.975633+00:00,Wubba+9310,Underground Duchy,2,28,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42111,2025-06-18 01:05:27.975633+00:00,MrRiceGuy+5849,Vagabond (Arbiter),1,28,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42109,2025-06-18 00:52:24.324005+00:00,complexartichoke+1699,Keepers in Iron,4,28,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42109,2025-06-18 00:52:24.324005+00:00,Talleyrand19+7210,Underground Duchy,3,20,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42109,2025-06-18 00:52:24.324005+00:00,NadtyLite+7330,Lizard Cult,2,24,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42109,2025-06-18 00:52:24.324005+00:00,OddThomas+7387,Corvid Conspiracy,1,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42105,2025-06-17 19:32:03.861107+00:00,Tonydeloreanesq+4756,Riverfolk Company,4,21,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42105,2025-06-17 19:32:03.861107+00:00,KFull+1226,Eyrie Dynasties,3,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42105,2025-06-17 19:32:03.861107+00:00,Tad604+8004,Underground Duchy,2,29,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42105,2025-06-17 19:32:03.861107+00:00,Excitedteapot+2857,Lizard Cult,1,26,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42093,2025-06-16 21:19:38.654332+00:00,Napalminthebirdsong+5528,Keepers in Iron,4,26,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42093,2025-06-16 21:19:38.654332+00:00,AERotters+5277,Lizard Cult,3,21,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42093,2025-06-16 21:19:38.654332+00:00,mouseinabox+992,Corvid Conspiracy,2,18,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42093,2025-06-16 21:19:38.654332+00:00,griffonoak+500,Woodland Alliance,1,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42091,2025-06-16 18:00:54.147544+00:00,Glecko+4718,Underground Duchy,4,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42091,2025-06-16 18:00:54.147544+00:00,HAC09,Keepers in Iron,3,27,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42091,2025-06-16 18:00:54.147544+00:00,nikkan+7933,Corvid Conspiracy,2,18,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42091,2025-06-16 18:00:54.147544+00:00,AERotters+5277,Lizard Cult,1,19,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!42089,2025-06-16 16:13:04.499582+00:00,Pliskin+7357,Keepers in Iron,4,25,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!42089,2025-06-16 16:13:04.499582+00:00,oshunman+1028,Corvid Conspiracy,3,31,1,Lake,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!42089,2025-06-16 16:13:04.499582+00:00,Myroshark+1761,Vagabond (Ronin),2,21,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!42089,2025-06-16 16:13:04.499582+00:00,brunados+9847,Lord of the Hundreds,1,19,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!42087,2025-06-16 04:45:31.504728+00:00,GamerTower+410,Eyrie Dynasties,4,24,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!42087,2025-06-16 04:45:31.504728+00:00,SlickAngel+9821,Vagabond (Arbiter),3,31,1,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!42087,2025-06-16 04:45:31.504728+00:00,AERotters+5277,Underground Duchy,2,12,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!42087,2025-06-16 04:45:31.504728+00:00,mguarino+2673,Woodland Alliance,1,24,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!42078,2025-06-15 19:52:09.765457+00:00,MessinAround+7320+7320,Corvid Conspiracy,4,16,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42078,2025-06-15 19:52:09.765457+00:00,Gregoola+1424,Eyrie Dynasties,3,31,1,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42078,2025-06-15 19:52:09.765457+00:00,KFull+1226,Woodland Alliance,2,20,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42078,2025-06-15 19:52:09.765457+00:00,snakzz+6252,Riverfolk Company,1,16,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42068,2025-06-15 02:46:48.440365+00:00,CaptCarnage014+3262,Keepers in Iron,4,31,1,Lake,,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42068,2025-06-15 02:46:48.440365+00:00,NadtyLite+7330,Woodland Alliance,3,19,0,Lake,,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42068,2025-06-15 02:46:48.440365+00:00,Hayjay+3964,Underground Duchy,2,17,0,Lake,,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42068,2025-06-15 02:46:48.440365+00:00,Antiproject+7236,Corvid Conspiracy,1,29,0,Lake,,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42062,2025-06-14 19:10:27.720511+00:00,ShuShuBana+2889,Woodland Alliance,4,33,1,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42062,2025-06-14 19:10:27.720511+00:00,femmefatale+5597,Vagabond (Tinker),3,29,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42062,2025-06-14 19:10:27.720511+00:00,complexartichoke+1699,Eyrie Dynasties,2,21,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42062,2025-06-14 19:10:27.720511+00:00,pookypossum+9865,Keepers in Iron,1,21,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42058,2025-06-14 16:34:17.186396+00:00,TheIndustrialRevoloution+3880,Woodland Alliance,4,30,1,Lake,,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42058,2025-06-14 16:34:17.186396+00:00,Cookies+3700,Keepers in Iron,3,23,0,Lake,,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42058,2025-06-14 16:34:17.186396+00:00,Tad604+8004,Underground Duchy,2,22,0,Lake,,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42058,2025-06-14 16:34:17.186396+00:00,Ctfox+5431,Lord of the Hundreds,1,14,0,Lake,,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42057,2025-06-14 14:49:34.943765+00:00,Ctfox+5431,Lord of the Hundreds,4,31,1,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42057,2025-06-14 14:49:34.943765+00:00,Cookies+3700,Eyrie Dynasties,3,6,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42057,2025-06-14 14:49:34.943765+00:00,Tad604+8004,Keepers in Iron,2,24,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42057,2025-06-14 14:49:34.943765+00:00,TheIndustrialRevoloution+3880,Lizard Cult,1,27,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42054,2025-06-14 04:35:06.981266+00:00,mertmobile+6266,Eyrie Dynasties,4,31,1,Lake,Random,Exiles and Partisans,,Async,,M02
DbInput!42054,2025-06-14 04:35:06.981266+00:00,MatNat+2367,Riverfolk Company,3,23,0,Lake,Random,Exiles and Partisans,,Async,,M02
DbInput!42054,2025-06-14 04:35:06.981266+00:00,jayli+9450,Lord of the Hundreds,2,24,0,Lake,Random,Exiles and Partisans,,Async,,M02
DbInput!42054,2025-06-14 04:35:06.981266+00:00,NotTheThreat+4569,Lizard Cult,1,13,0,Lake,Random,Exiles and Partisans,,Async,,M02
DbInput!42047,2025-06-13 22:46:32.650167+00:00,Hayjay+3964,Keepers in Iron,4,14,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42047,2025-06-13 22:46:32.650167+00:00,Marshmallow+2322,Lord of the Hundreds,3,22,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42047,2025-06-13 22:46:32.650167+00:00,TurkeyNoNo+9522,Woodland Alliance,2,31,1,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42047,2025-06-13 22:46:32.650167+00:00,InsaneBuizel+4580,Vagabond (Ranger),1,22,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42043,2025-06-13 19:35:14.994028+00:00,Cotton+4951,Riverfolk Company,3,27,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42043,2025-06-13 19:35:14.994028+00:00,BrendonFraisier+7619,Marquise de Cat,2,30,1,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42043,2025-06-13 19:35:14.994028+00:00,TheWiseFox+8428,Woodland Alliance,1,27,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42043,2025-06-13 19:35:14.994028+00:00,NadtyLite+7330,Keepers in Iron,4,20,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!42042,2025-06-13 18:05:37.277648+00:00,BinBad+6034,Underground Duchy,4,10,0,Lake,Random,Exiles and Partisans,Lizard Cult,Live,,M02
DbInput!42042,2025-06-13 18:05:37.277648+00:00,Glecko+4718,Woodland Alliance,3,16,0,Lake,Random,Exiles and Partisans,Lizard Cult,Live,,M02
DbInput!42042,2025-06-13 18:05:37.277648+00:00,SNCuller+3255,Corvid Conspiracy,2,17,0,Lake,Random,Exiles and Partisans,Lizard Cult,Live,,M02
DbInput!42042,2025-06-13 18:05:37.277648+00:00,oshwott2844+9258,Marquise de Cat,1,30,1,Lake,Random,Exiles and Partisans,Lizard Cult,Live,,M02
DbInput!42038,2025-06-13 14:30:04.975568+00:00,HAC09,Lord of the Hundreds,4,16,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!42038,2025-06-13 14:30:04.975568+00:00,Napalminthebirdsong+5528,Corvid Conspiracy,3,16,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!42038,2025-06-13 14:30:04.975568+00:00,Nimruzir+4855,Vagabond (Thief),2,30,1,Lake,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!42038,2025-06-13 14:30:04.975568+00:00,BinBad+6034,Underground Duchy,1,19,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!42030,2025-06-13 04:28:29.990654+00:00,oshunman+1028,Lord of the Hundreds,4,21,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42030,2025-06-13 04:28:29.990654+00:00,Hayjay+3964,Vagabond (Adventurer),3,14,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42030,2025-06-13 04:28:29.990654+00:00,Talleyrand19+7210,Woodland Alliance,2,18,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42030,2025-06-13 04:28:29.990654+00:00,ShuShuBana+2889,Marquise de Cat,1,30,1,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42027,2025-06-13 03:27:30.516526+00:00,NadtyLite+7330,Woodland Alliance,4,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42027,2025-06-13 03:27:30.516526+00:00,KFull+1226,Keepers in Iron,3,26,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42027,2025-06-13 03:27:30.516526+00:00,ShuShuBana+2889,Lord of the Hundreds,2,16,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42027,2025-06-13 03:27:30.516526+00:00,deejaythink+9834,Lizard Cult,1,17,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42025,2025-06-13 01:40:36.990341+00:00,HobGungan+2914,Woodland Alliance,4,10,0,Lake,Random,Standard,Riverfolk Company,Async,,M02
DbInput!42025,2025-06-13 01:40:36.990341+00:00,TheIndustrialRevoloution+3880,Marquise de Cat,3,12,0,Lake,Random,Standard,Riverfolk Company,Async,,M02
DbInput!42025,2025-06-13 01:40:36.990341+00:00,MrRiceGuy+5849,Lizard Cult,2,21,0,Lake,Random,Standard,Riverfolk Company,Async,,M02
DbInput!42025,2025-06-13 01:40:36.990341+00:00,Furry0329+6442,Keepers in Iron,1,32,1,Lake,Random,Standard,Riverfolk Company,Async,,M02
DbInput!42024,2025-06-13 01:38:58.491902+00:00,TercMa+9283,Eyrie Dynasties,4,3,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42024,2025-06-13 01:38:58.491902+00:00,Sjepeal+9206,Underground Duchy,3,29,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42024,2025-06-13 01:38:58.491902+00:00,Crono+5137,Lizard Cult,2,20,0,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42024,2025-06-13 01:38:58.491902+00:00,Hayjay+3964,Marquise de Cat,1,30,1,Lake,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!42019,2025-06-12 22:35:28.939161+00:00,DarkOwl+5198,Woodland Alliance,4,16,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42019,2025-06-12 22:35:28.939161+00:00,TercMa+9283,Riverfolk Company,3,15,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42019,2025-06-12 22:35:28.939161+00:00,Tonydeloreanesq+4756,Keepers in Iron,2,11,0,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42019,2025-06-12 22:35:28.939161+00:00,lumpyprol+3206,Underground Duchy,1,32,1,Lake,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!42017,2025-06-12 22:30:30.446014+00:00,oshunman+1028,Corvid Conspiracy,4,21,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42017,2025-06-12 22:30:30.446014+00:00,ShuShuBana+2889,Underground Duchy,3,16,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42017,2025-06-12 22:30:30.446014+00:00,Hayjay+3964,Lizard Cult,2,20,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42017,2025-06-12 22:30:30.446014+00:00,lumpyprol+3206,Eyrie Dynasties,1,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42015,2025-06-12 20:16:22.235363+00:00,GamerTower+410,Eyrie Dynasties,4,14,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!42015,2025-06-12 20:16:22.235363+00:00,AERotters+5277,Underground Duchy,3,16,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!42015,2025-06-12 20:16:22.235363+00:00,Mikke+3484,Corvid Conspiracy,2,16,0,Lake,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!42015,2025-06-12 20:16:22.235363+00:00,nikkan+7933,Keepers in Iron,1,33,1,Lake,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!42009,2025-06-13 00:30:17.067931+00:00,TheWiseFox+8428,Riverfolk Company,4,20,0,Lake,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!42009,2025-06-13 00:30:17.067931+00:00,GlisteningGeetus+4225,Eyrie Dynasties,3,30,1,Lake,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!42009,2025-06-13 00:30:17.067931+00:00,Kmahussier+2186,Vagabond (Ranger),2,18,0,Lake,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!42009,2025-06-13 00:30:17.067931+00:00,TheIndustrialRevoloution+3880,Marquise de Cat,1,23,0,Lake,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!42007,2025-06-12 15:50:55.038312+00:00,OddThomas+7387,Eyrie Dynasties,4,25,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42007,2025-06-12 15:50:55.038312+00:00,Bapgo+7254,Underground Duchy,3,31,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42007,2025-06-12 15:50:55.038312+00:00,Doordecat+1475,Woodland Alliance,2,17,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42007,2025-06-12 15:50:55.038312+00:00,awawpogi+9425,Keepers in Iron,1,12,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42005,2025-06-12 14:38:07.555633+00:00,Excitedteapot+2857,Lizard Cult,4,17,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42005,2025-06-12 14:38:07.555633+00:00,Ctfox+5431,Lord of the Hundreds,3,24,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42005,2025-06-12 14:38:07.555633+00:00,brunados+9847,Vagabond (Vagrant),2,18,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42005,2025-06-12 14:38:07.555633+00:00,finercheif+4143,Eyrie Dynasties,1,31,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!42001,2025-06-12 04:36:38.821749+00:00,FalconBird+7701,Underground Duchy,4,10,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!42001,2025-06-12 04:36:38.821749+00:00,ayornman+1,Marquise de Cat,3,15,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!42001,2025-06-12 04:36:38.821749+00:00,AERotters+5277,Riverfolk Company,2,29,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!42001,2025-06-12 04:36:38.821749+00:00,BinBad+6034,Lord of the Hundreds,1,31,1,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41996,2025-06-11 23:10:18.519477+00:00,RFMerlo+6470,Riverfolk Company,4,30,1,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41996,2025-06-11 23:10:18.519477+00:00,kayajam+9348,Lord of the Hundreds,3,25,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41996,2025-06-11 23:10:18.519477+00:00,Jasiuńcio+3892,Vagabond (Vagrant),2,22,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41996,2025-06-11 23:10:18.519477+00:00,Wriggleroom+4502,Marquise de Cat,1,13,0,Lake,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41994,2025-06-11 20:34:07.886157+00:00,nikkan+7933,Lord of the Hundreds,4,11,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41994,2025-06-11 20:34:07.886157+00:00,aflowerfororange+5645,Marquise de Cat,1,20,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41994,2025-06-11 20:34:07.886157+00:00,tjudge+8299,Eyrie Dynasties,2,25,0,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41994,2025-06-11 20:34:07.886157+00:00,Glecko+4718,Woodland Alliance,3,32,1,Lake,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41991,2025-06-11 17:41:47.251486+00:00,femmefatale+5597,Eyrie Dynasties,4,30,1,Lake,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41991,2025-06-11 17:41:47.251486+00:00,kayajam+9348,Lord of the Hundreds,3,26,0,Lake,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41991,2025-06-11 17:41:47.251486+00:00,KFull+1226,Keepers in Iron,2,27,0,Lake,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41991,2025-06-11 17:41:47.251486+00:00,Sjepeal+9206,Woodland Alliance,1,20,0,Lake,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41990,2025-06-11 16:41:01.254753+00:00,Winwin32+6123,Lord of the Hundreds,4,13,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41990,2025-06-11 16:41:01.254753+00:00,TheIndustrialRevoloution+3880,Corvid Conspiracy,3,19,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41990,2025-06-11 16:41:01.254753+00:00,ZachB+8726,Eyrie Dynasties,2,31,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41990,2025-06-11 16:41:01.254753+00:00,ShuShuBana+2889,Lizard Cult,1,21,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41989,2025-06-11 15:59:52.064080+00:00,mouseinabox+992,Corvid Conspiracy,4,14,0,Lake,Random,Exiles and Partisans,Lord of the Hundreds,Live,,M02
DbInput!41989,2025-06-11 15:59:52.064080+00:00,Mikke+3484,Vagabond (Thief),3,18,0,Lake,Random,Exiles and Partisans,Lord of the Hundreds,Live,,M02
DbInput!41989,2025-06-11 15:59:52.064080+00:00,aflowerfororange+5645,Keepers in Iron,2,13,0,Lake,Random,Exiles and Partisans,Lord of the Hundreds,Live,,M02
DbInput!41989,2025-06-11 15:59:52.064080+00:00,Yojimbo+9872,Marquise de Cat,1,30,1,Lake,Random,Exiles and Partisans,Lord of the Hundreds,Live,,M02
DbInput!41969,2025-06-10 14:51:16.520939+00:00,TercMa+9283,Lord of the Hundreds,4,20,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41969,2025-06-10 14:51:16.520939+00:00,TheWiseFox+8428,Underground Duchy,3,14,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41969,2025-06-10 14:51:16.520939+00:00,NadtyLite+7330,Woodland Alliance,2,30,1,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41969,2025-06-10 14:51:16.520939+00:00,Jasiuńcio+3892,Lizard Cult,1,21,0,Lake,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41968,2025-06-10 09:08:17.252640+00:00,Led_Slash+3579,Vagabond (Adventurer),4,17,0,Lake,,Exiles and Partisans,Lizard Cult,Async,,M02
