GameID,Timestamp,Player,Faction,Turn Order,Game Score,Tournament Score,Map,Clearing Distribution,Deck,Undrafted Faction,Turn Timing,Dom/Coal,Season
DbInput!38955,2025-02-02 19:08:17.158981+00:00,Pocto+3656,Vagabond (Arbiter),3,18,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38955,2025-02-02 19:08:17.158981+00:00,TercMa+9283,Underground Duchy,2,12,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38955,2025-02-02 19:08:17.158981+00:00,EK1337+9210,Vagabond (Harrier),1,32,1,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38954,2025-02-02 18:58:02.502577+00:00,Meryn+1211,Lord of the Hundreds,4,22,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!38954,2025-02-02 18:58:02.502577+00:00,Gregoola+1424,Lizard Cult,3,30,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!38954,2025-02-02 18:58:02.502577+00:00,Nadav253+6419,Vagabond (Vagrant),2,28,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!38954,2025-02-02 18:58:02.502577+00:00,infinityclover+6543,Marquise de Cat,1,21,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!38950,2025-02-02 16:27:05.139766+00:00,Traestaree+7134,Lord of the Hundreds,4,30,1,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!38950,2025-02-02 16:27:05.139766+00:00,Furry0329+6442,Keepers in Iron,3,24,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!38950,2025-02-02 16:27:05.139766+00:00,ShuShuBana+2889,Woodland Alliance,2,23,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!38950,2025-02-02 16:27:05.139766+00:00,HobGungan+2914,Corvid Conspiracy,1,19,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!38949,2025-02-02 16:22:12.441119+00:00,JrTheLich+6525,Lord of the Hundreds,4,9,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38949,2025-02-02 16:22:12.441119+00:00,OddThomas+7387,Underground Duchy,3,30,1,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38949,2025-02-02 16:22:12.441119+00:00,thesmithsaredead+2145,Marquise de Cat,2,11,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38949,2025-02-02 16:22:12.441119+00:00,radiantchaos+5523,Vagabond (Thief),1,19,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38948,2025-02-02 15:07:12.486190+00:00,DarthPuniceus+9605,Riverfolk Company,4,20,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38948,2025-02-02 15:07:12.486190+00:00,RedSamurai+6981,Vagabond (Ronin),3,21,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38948,2025-02-02 15:07:12.486190+00:00,Holysheva+413,Eyrie Dynasties,2,22,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38948,2025-02-02 15:07:12.486190+00:00,ZachB+8726,Underground Duchy,1,31,1,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38944,2025-02-02 04:53:56.403151+00:00,OddThomas+7387,Underground Duchy,2,12,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Live,,M01
DbInput!38944,2025-02-02 04:53:56.403151+00:00,Talleyrand19+7210,Eyrie Dynasties,4,14,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Live,,M01
DbInput!38944,2025-02-02 04:53:56.403151+00:00,Yisus+4227,Corvid Conspiracy,3,17,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Live,,M01
DbInput!38944,2025-02-02 04:53:56.403151+00:00,opiesfuneral+727,Keepers in Iron,1,30,1,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Live,,M01
DbInput!38940,2025-02-01 23:05:41.279554+00:00,freds+1663,Vagabond (Harrier),4,31,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38940,2025-02-01 23:05:41.279554+00:00,Ouki01+4037,Keepers in Iron,3,12,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38940,2025-02-01 23:05:41.279554+00:00,Hydro033+5014,Eyrie Dynasties,2,18,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38940,2025-02-01 23:05:41.279554+00:00,BaliHoo+3674,Riverfolk Company,1,18,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38939,2025-02-01 22:34:33.125887+00:00,Traestaree+7134,Underground Duchy,4,18,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!38939,2025-02-01 22:34:33.125887+00:00,OddThomas+7387,Lord of the Hundreds,3,8,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!38939,2025-02-01 22:34:33.125887+00:00,Morimementos+7773,Eyrie Dynasties,2,21,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!38939,2025-02-01 22:34:33.125887+00:00,Meryn+1211,Vagabond (Harrier),1,30,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!38930,2025-02-01 09:34:31.961171+00:00,Mindger+7576,Keepers in Iron,2,21,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!38930,2025-02-01 09:34:31.961171+00:00,Dekiru+4451,Vagabond (Harrier),1,25,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!38930,2025-02-01 09:34:31.961171+00:00,GroverSB+5839,Lizard Cult,4,27,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!38930,2025-02-01 09:34:31.961171+00:00,ExodiaDoggo+4205,Underground Duchy,3,30,1,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!38927,2025-02-01 05:38:11.671682+00:00,TyCobb+4799,Keepers in Iron,4,15,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38927,2025-02-01 05:38:11.671682+00:00,ThoseTeeff+4061,Vagabond (Tinker),3,13,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38927,2025-02-01 05:38:11.671682+00:00,HobGungan+2914,Lizard Cult,2,19,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38927,2025-02-01 05:38:11.671682+00:00,svalfish1+1676,Underground Duchy,1,31,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38920,2025-01-31 21:28:58.969351+00:00,Morimementos+7773,Lord of the Hundreds,4,20,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38920,2025-01-31 21:28:58.969351+00:00,Soluna+2127,Underground Duchy,3,31,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38920,2025-01-31 21:28:58.969351+00:00,Umiya+8617,Eyrie Dynasties,2,17,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38920,2025-01-31 21:28:58.969351+00:00,Napalminthebirdsong+5528,Corvid Conspiracy,1,14,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38919,2025-02-08 21:31:51.660348+00:00,Cinderfella+4968,Woodland Alliance,4,30,1,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38919,2025-02-08 21:31:51.660348+00:00,Bapgo+7254,Marquise de Cat,3,24,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38919,2025-02-08 21:31:51.660348+00:00,Youdge+8117,Lord of the Hundreds,2,22,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38919,2025-02-08 21:31:51.660348+00:00,SoulDataFMAB+1794,Vagabond (Tinker),1,20,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38910,2025-01-31 06:46:33.004189+00:00,funkymonk+7996,Eyrie Dynasties,4,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38910,2025-01-31 06:46:33.004189+00:00,Tad604+8004,Vagabond (Tinker),3,21,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38910,2025-01-31 06:46:33.004189+00:00,limaconlime+5225,Lizard Cult,2,21,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38910,2025-01-31 06:46:33.004189+00:00,Morimementos+7773,Woodland Alliance,1,25,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38904,2025-01-31 01:41:55.657031+00:00,Mindger+7576,Lizard Cult,4,29,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38904,2025-01-31 01:41:55.657031+00:00,Wubba+9310,Lord of the Hundreds,3,32,1,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38904,2025-01-31 01:41:55.657031+00:00,CluelessRune+5235,Marquise de Cat,2,22,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38904,2025-01-31 01:41:55.657031+00:00,Marcus+9032,Vagabond (Adventurer),1,26,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38899,2025-01-30 21:55:10.724296+00:00,ShuShuBana+2889,Vagabond (Arbiter),4,32,1,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!38899,2025-01-30 21:55:10.724296+00:00,DarkOwl+5198,Woodland Alliance,3,12,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!38899,2025-01-30 21:55:10.724296+00:00,BilliamBob+7860,Marquise de Cat,2,19,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!38899,2025-01-30 21:55:10.724296+00:00,reXusShrimp+2626,Lizard Cult,1,17,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!38895,2025-01-30 12:39:16.934748+00:00,jayli+9450,Vagabond (Adventurer),4,33,1,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!38895,2025-01-30 12:39:16.934748+00:00,pookypossum+9865,Woodland Alliance,3,19,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!38895,2025-01-30 12:39:16.934748+00:00,Fearteiler+8050,Marquise de Cat,2,24,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!38895,2025-01-30 12:39:16.934748+00:00,svalfish1+1676,Eyrie Dynasties,1,17,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!38875,2025-01-29 04:14:31.099958+00:00,ImJustExisting+9170,Keepers in Iron,4,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38875,2025-01-29 04:14:31.099958+00:00,TheEngineer+3117,Corvid Conspiracy,3,24,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38875,2025-01-29 04:14:31.099958+00:00,SheriffBart+760,Woodland Alliance,2,17,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38875,2025-01-29 04:14:31.099958+00:00,IndifferentFish+2547,Vagabond (Tinker),1,27,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38868,2025-01-28 18:33:44.366634+00:00,Nadav253+6419,Lord of the Hundreds,4,16,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!38868,2025-01-28 18:33:44.366634+00:00,Gregoola+1424,Vagabond (Thief),3,31,1,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!38868,2025-01-28 18:33:44.366634+00:00,Fesinax+3729,Underground Duchy,2,26,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!38868,2025-01-28 18:33:44.366634+00:00,MarquiseDeGyatt+202,Corvid Conspiracy,1,21,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!38866,2025-01-28 16:13:51.088376+00:00,Goose+7396,Vagabond (Tinker),4,19,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38866,2025-01-28 16:13:51.088376+00:00,freds+1663,Keepers in Iron,3,18,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38866,2025-01-28 16:13:51.088376+00:00,DarkOwl+5198,Lizard Cult,2,30,1,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38866,2025-01-28 16:13:51.088376+00:00,jayli+9450,Vagabond (Arbiter),1,24,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38864,2025-01-28 13:53:18.871038+00:00,Mindger+7576,Woodland Alliance,4,33,1,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!38864,2025-01-28 13:53:18.871038+00:00,Mikke+3484,Vagabond (Ranger),3,17,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!38864,2025-01-28 13:53:18.871038+00:00,CroCroCro+9495,Lord of the Hundreds,2,20,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!38864,2025-01-28 13:53:18.871038+00:00,Nadav253+6419,Corvid Conspiracy,1,24,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!38863,2025-01-28 06:21:21.566550+00:00,lumpyprol+3206,Keepers in Iron,4,8,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38863,2025-01-28 06:21:21.566550+00:00,Ctfox+5431,Lizard Cult,3,21,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38863,2025-01-28 06:21:21.566550+00:00,SoulDataFMAB+1794,Vagabond (Vagrant),2,9,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38863,2025-01-28 06:21:21.566550+00:00,cringelordirl+3838,Underground Duchy,1,31,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38861,2025-01-28 04:27:49.376772+00:00,EK1337+9210,Lord of the Hundreds,4,19,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38861,2025-01-28 04:27:49.376772+00:00,NadtyLite+7330,Keepers in Iron,3,18,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38861,2025-01-28 04:27:49.376772+00:00,Tad604+8004,Underground Duchy,2,31,1,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38861,2025-01-28 04:27:49.376772+00:00,BaliHoo+3674,Vagabond (Thief),1,13,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38859,2025-01-28 02:44:33.189226+00:00,deathprod+3566,Woodland Alliance,4,30,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!38859,2025-01-28 02:44:33.189226+00:00,DarthPuniceus+9605,Eyrie Dynasties,3,,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,Dominance,M01
DbInput!38859,2025-01-28 02:44:33.189226+00:00,svalfish1+1676,Vagabond (Arbiter),2,15,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!38859,2025-01-28 02:44:33.189226+00:00,Tonydeloreanesq+4756,Riverfolk Company,1,18,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!38858,2025-01-28 01:27:32.406202+00:00,Ekerslithery+3215,Eyrie Dynasties,4,17,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38858,2025-01-28 01:27:32.406202+00:00,Furry0329+6442,Vagabond (Thief),3,22,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38858,2025-01-28 01:27:32.406202+00:00,McMayo+5829,Corvid Conspiracy,2,14,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38858,2025-01-28 01:27:32.406202+00:00,Wubba+9310,Underground Duchy,1,31,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38854,2025-01-27 22:11:50.954976+00:00,BrendonFraisier+7619,Vagabond (Harrier),4,16,0,Winter,Random,Exiles and Partisans,Vagabond (Ranger),Async,,M01
DbInput!38854,2025-01-27 22:11:50.954976+00:00,Holysheva+413,Keepers in Iron,3,17,0,Winter,Random,Exiles and Partisans,Vagabond (Ranger),Async,,M01
DbInput!38854,2025-01-27 22:11:50.954976+00:00,lumpyprol+3206,Eyrie Dynasties,2,19,0,Winter,Random,Exiles and Partisans,Vagabond (Ranger),Async,,M01
DbInput!38854,2025-01-27 22:11:50.954976+00:00,Wubba+9310,Woodland Alliance,1,30,1,Winter,Random,Exiles and Partisans,Vagabond (Ranger),Async,,M01
DbInput!38845,2025-01-27 12:13:54.907261+00:00,Mindger+7576,Keepers in Iron,4,26,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38845,2025-01-27 12:13:54.907261+00:00,AlexP+2435,Lizard Cult,3,24,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38845,2025-01-27 12:13:54.907261+00:00,Matoto+8242,Riverfolk Company,2,25,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38845,2025-01-27 12:13:54.907261+00:00,Tyr11+4081,Woodland Alliance,1,31,1,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38842,2025-01-27 08:13:44.689240+00:00,Morimementos+7773,Lord of the Hundreds,4,25,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M01
DbInput!38842,2025-01-27 08:13:44.689240+00:00,Hydro033+5014,Eyrie Dynasties,3,16,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M01
DbInput!38842,2025-01-27 08:13:44.689240+00:00,BirdBear,Marquise de Cat,2,16,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M01
DbInput!38842,2025-01-27 08:13:44.689240+00:00,funkymonk+7996,Vagabond (Adventurer),1,31,1,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M01
DbInput!38837,2025-01-27 04:56:54.788923+00:00,Yragael+5413,Vagabond (Harrier),4,16,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38837,2025-01-27 04:56:54.788923+00:00,OrcaJoe+2556,Underground Duchy,3,25,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38837,2025-01-27 04:56:54.788923+00:00,Tonydeloreanesq+4756,Riverfolk Company,2,11,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38837,2025-01-27 04:56:54.788923+00:00,MrRiceGuy+5849,Woodland Alliance,1,32,1,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M01
DbInput!38831,2025-01-27 01:37:37.211330+00:00,TercMa+9283,Keepers in Iron,4,30,1,Winter,Random,Exiles and Partisans,Lizard Cult,Live,,M01
DbInput!38831,2025-01-27 01:37:37.211330+00:00,WlGGLYBOl+260,Riverfolk Company,3,15,0,Winter,Random,Exiles and Partisans,Lizard Cult,Live,,M01
DbInput!38831,2025-01-27 01:37:37.211330+00:00,MarquiseDeGyatt+202,Woodland Alliance,2,18,0,Winter,Random,Exiles and Partisans,Lizard Cult,Live,,M01
DbInput!38831,2025-01-27 01:37:37.211330+00:00,uFancyHUH+8404,Underground Duchy,1,26,0,Winter,Random,Exiles and Partisans,Lizard Cult,Live,,M01
DbInput!38828,2025-01-26 21:36:41.371987+00:00,WlGGLYBOl+260,Keepers in Iron,4,19,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38828,2025-01-26 21:36:41.371987+00:00,Marko+1092,Vagabond (Tinker),3,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38828,2025-01-26 21:36:41.371987+00:00,Coolroo+2389,Corvid Conspiracy,2,15,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38828,2025-01-26 21:36:41.371987+00:00,Yisus+4227,Underground Duchy,1,25,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38827,2025-01-26 19:41:56.160146+00:00,WlGGLYBOl+260,Lord of the Hundreds,4,20,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38827,2025-01-26 19:41:56.160146+00:00,Mindger+7576,Lord of the Hundreds,3,13,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38827,2025-01-26 19:41:56.160146+00:00,Fesinax+3729,Vagabond (Vagrant),2,17,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38827,2025-01-26 19:41:56.160146+00:00,uFancyHUH+8404,Corvid Conspiracy,1,30,1,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!38826,2025-01-26 17:49:53.857687+00:00,ZachB+8726,Vagabond (Thief),4,12,0,Winter,Random,Standard,Underground Duchy,Async,,M01
DbInput!38826,2025-01-26 17:49:53.857687+00:00,pwarren8590+4047,Marquise de Cat,3,19,0,Winter,Random,Standard,Underground Duchy,Async,,M01
DbInput!38826,2025-01-26 17:49:53.857687+00:00,Geomorgski,Riverfolk Company,2,30,1,Winter,Random,Standard,Underground Duchy,Async,,M01
DbInput!38826,2025-01-26 17:49:53.857687+00:00,Peppy+6321,Lizard Cult,1,28,0,Winter,Random,Standard,Underground Duchy,Async,,M01
DbInput!38823,2025-01-26 16:15:54.245522+00:00,GroverSB+5839,Corvid Conspiracy,4,11,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38823,2025-01-26 16:15:54.245522+00:00,Marko+1092,Vagabond (Vagrant),3,,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,Coalition,M01
DbInput!38823,2025-01-26 16:15:54.245522+00:00,Nadav253+6419,Eyrie Dynasties,2,13,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38823,2025-01-26 16:15:54.245522+00:00,Killerstorm17+3440,Riverfolk Company,1,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38822,2025-01-26 14:23:52.227441+00:00,uFancyHUH+8404,Vagabond (Harrier),4,16,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38822,2025-01-26 14:23:52.227441+00:00,Marko+1092,Lord of the Hundreds,3,33,1,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38822,2025-01-26 14:23:52.227441+00:00,Fesinax+3729,Riverfolk Company,2,15,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38822,2025-01-26 14:23:52.227441+00:00,Mindger+7576,Woodland Alliance,1,17,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38821,2025-01-26 07:13:07.903166+00:00,Blurr+1887,Woodland Alliance,4,32,1,Winter,Random,Exiles and Partisans,Vagabond (Thief),Async,,M01
DbInput!38821,2025-01-26 07:13:07.903166+00:00,DuckyDigs+523,Vagabond (Ranger),3,19,0,Winter,Random,Exiles and Partisans,Vagabond (Thief),Async,,M01
DbInput!38821,2025-01-26 07:13:07.903166+00:00,LutherStr+1358,Marquise de Cat,2,16,0,Winter,Random,Exiles and Partisans,Vagabond (Thief),Async,,M01
DbInput!38821,2025-01-26 07:13:07.903166+00:00,MrRiceGuy+5849,Eyrie Dynasties,1,23,0,Winter,Random,Exiles and Partisans,Vagabond (Thief),Async,,M01
DbInput!38817,2025-01-25 19:47:18.348163+00:00,Nadav253+6419,Woodland Alliance,4,30,1,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Live,,M01
DbInput!38817,2025-01-25 19:47:18.348163+00:00,MarquiseDeGyatt+202,Keepers in Iron,3,14,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Live,,M01
DbInput!38817,2025-01-25 19:47:18.348163+00:00,Coolroo+2389,Lizard Cult,2,24,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Live,,M01
DbInput!38817,2025-01-25 19:47:18.348163+00:00,Traestaree+7134,Marquise de Cat,1,22,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Live,,M01
DbInput!38813,2025-01-25 11:53:01.998918+00:00,Georgi+5446,Vagabond (Arbiter),4,20,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38813,2025-01-25 11:53:01.998918+00:00,Aeliott+7118,Underground Duchy,3,18,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38813,2025-01-25 11:53:01.998918+00:00,zm4720+2414,Corvid Conspiracy,2,17,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38813,2025-01-25 11:53:01.998918+00:00,Bapgo+7254,Woodland Alliance,1,33,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!38811,2025-01-25 10:04:52.914918+00:00,limaconlime+5225,Lord of the Hundreds,4,19,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38811,2025-01-25 10:04:52.914918+00:00,weirdone+8473,Lizard Cult,3,30,1,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38811,2025-01-25 10:04:52.914918+00:00,Umiya+8617,Riverfolk Company,2,25,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38811,2025-01-25 10:04:52.914918+00:00,Killerstorm17+3440,Woodland Alliance,1,19,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!38810,2025-01-25 05:21:23.386767+00:00,TreeTrunks+8268,Vagabond (Adventurer),4,16,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Live,,M01
DbInput!38810,2025-01-25 05:21:23.386767+00:00,Blurr+1887,Eyrie Dynasties,3,18,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Live,,M01
DbInput!38810,2025-01-25 05:21:23.386767+00:00,limaconlime+5225,Lizard Cult,2,19,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Live,,M01
DbInput!38810,2025-01-25 05:21:23.386767+00:00,Traestaree+7134,Underground Duchy,1,31,1,Winter,Random,Exiles and Partisans,Woodland Alliance,Live,,M01
DbInput!38806,2025-01-25 02:16:48.582306+00:00,uFancyHUH+8404,Lord of the Hundreds,4,9,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38806,2025-01-25 02:16:48.582306+00:00,MyBoyWiggles+5680,Keepers in Iron,3,9,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38806,2025-01-25 02:16:48.582306+00:00,Mindger+7576,Underground Duchy,2,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38806,2025-01-25 02:16:48.582306+00:00,Marko+1092,Lizard Cult,1,19,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!38800,2025-01-24 21:27:43.701466+00:00,GDCytosine+9164,Eyrie Dynasties,4,22,0,Winter,Random,Exiles and Partisans,Vagabond (Vagrant),Async,,M01
